loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,debt_settlement_flag_date
4800,4800,4775.0,60 months,15.21,114.73,D,D2,,,MORTGAGE,33600.0,Verified,Oct-2010,Fully Paid,n,car,GOLF CART 1,347xx,FL,20.79,0.0,Aug-1996,2.0,70.0,,13.0,0.0,1757,11.9,21.0,f,0.0,0.0,6052.8857258551,6021.36,4800.0,1252.89,0.0,0.0,0.0,Oct-2012,3427.03,,Dec-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
17500,17500,17475.0,36 months,13.61,594.8,C,C2,Tanenbaum Center for Interreligious Unde,5 years,RENT,47500.0,Verified,Oct-2010,Fully Paid,n,credit_card,not-for-profit prophet,112xx,NY,22.89,0.0,Feb-2000,0.0,,,13.0,0.0,18443,48.9,17.0,f,0.0,0.0,19968.2437697275,19939.72,17500.0,2468.24,0.0,0.0,0.0,Mar-2012,3396.13,,Apr-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3400,3400,3400.0,36 months,6.39,104.04,A,A1,Samson Products,10+ years,MORTGAGE,69996.0,Not Verified,Oct-2010,Fully Paid,n,home_improvement,heating repair,775xx,TX,0.6,0.0,Aug-1993,1.0,,,9.0,0.0,3446,12.8,23.0,f,0.0,0.0,3745.5883687040996,3745.59,3400.0,345.59,0.0,0.0,0.0,Oct-2013,109.19,,Oct-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14400,14400,14375.0,60 months,16.32,352.64,D,D5,Google,1 year,MORTGAGE,96000.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,debt consol loan,940xx,CA,19.61,0.0,Sep-1995,3.0,78.0,,11.0,0.0,24656,57.9,22.0,f,0.0,0.0,21035.199975445,20998.68,14400.0,6635.2,0.0,0.0,0.0,Mar-2015,2718.46,,Mar-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6500,6500,6500.0,60 months,7.88,131.43,A,A5,Things Remembered,2 years,RENT,42000.0,Verified,Oct-2010,Fully Paid,n,credit_card,I would love to pay off my credit card! ,441xx,FL,5.83,0.0,Oct-1998,1.0,,,16.0,0.0,3748,9.3,32.0,f,0.0,0.0,6862.854440392,6862.85,6500.0,362.85,0.0,0.0,0.0,Jul-2011,5815.98,,Jun-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,7.88,187.69,A,A5,Promedical,10+ years,MORTGAGE,35000.0,Not Verified,Oct-2010,Charged Off,n,debt_consolidation,Get out of debt loan,344xx,FL,20.16,0.0,Apr-1991,0.0,,,10.0,0.0,13571,68.5,28.0,f,0.0,0.0,1689.21,1689.21,1368.38,318.58,0.0,2.25,0.0,Jul-2011,187.69,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,4000.0,36 months,13.98,136.68,C,C3,Home Depot,10+ years,RENT,51996.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Bill Consolidation,322xx,FL,17.49,0.0,Mar-2002,2.0,76.0,,6.0,0.0,7210,68.7,8.0,f,0.0,0.0,4380.5753167666,4380.58,4000.0,380.58,0.0,0.0,0.0,Jul-2011,3290.68,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,18925,18461.614123994445,36 months,16.82,673.04,E,E2,"Rockwell Collins, Inc",3 years,RENT,60000.0,Verified,Oct-2010,Charged Off,n,small_business,MovieRental Machine & Film Business Loan,606xx,IL,1.92,0.0,Apr-2005,3.0,,,3.0,0.0,6265,81.4,6.0,f,0.0,0.0,18052.97,17383.32,12728.07,4969.8,0.0,355.1,4.46,Feb-2013,101.5,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,18350,18200.0,36 months,10.75,598.59,B,B2,salesforce.com,6 years,RENT,129996.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Mysti Debt Consolidation Loan,941xx,CA,19.16,0.0,Jun-1995,0.0,,,13.0,0.0,35673,59.1,45.0,f,0.0,0.0,21549.8982484313,21373.74,18350.0,3199.9,0.0,0.0,0.0,Oct-2013,639.94,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,12800,12750.0,60 months,17.56,321.98,E,E4,Capital One Bank,1 year,RENT,90000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Credit Card Payoffs,101xx,NY,18.13,0.0,Jun-2000,1.0,80.0,,12.0,0.0,15052,85.0,28.0,f,0.0,0.0,15839.696312254297,15777.82,12800.0,3039.7,0.0,0.0,0.0,Jun-2012,1747.43,,Jul-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,11875.0,60 months,17.19,299.46,E,E3,United States Postal Service,< 1 year,RENT,45000.0,Verified,Oct-2010,Fully Paid,n,small_business,Truck & Trailer,125xx,NY,21.07,0.0,Aug-2002,0.0,,,9.0,0.0,21894,75.2,14.0,f,0.0,0.0,17430.977076565592,17249.4,12000.0,5430.98,0.0,0.0,0.0,Jun-2014,4574.03,,Jul-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11500,11500,11457.97767069023,36 months,7.51,357.78,A,A4,The Mitas Group,10+ years,MORTGAGE,175000.0,Verified,Oct-2010,Fully Paid,n,credit_card,Debt Consolidation Loan 1,750xx,TX,20.3,0.0,Jun-1988,0.0,,,13.0,0.0,84909,62.1,32.0,f,0.0,0.0,12880.3396976347,12832.32,11500.0,1380.34,0.0,0.0,0.0,Oct-2013,406.01,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11200,11200,11125.0,60 months,13.61,258.35,C,C2,Southern California Edison,2 years,OWN,32600.0,Verified,Oct-2010,Fully Paid,n,moving,Relocating ,935xx,CA,11.26,0.0,Feb-1994,1.0,,,3.0,0.0,0,0.0,4.0,f,0.0,0.0,15500.6100266692,15396.81,11200.0,4300.61,0.0,0.0,0.0,Nov-2015,257.96,,Dec-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16750,16750,16750.0,60 months,17.93,424.71,E,E5,Davis Polk,6 years,RENT,55000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,payoff,113xx,NY,21.64,0.0,Feb-2005,0.0,,,16.0,0.0,18811,80.0,23.0,f,0.0,0.0,20622.249760669598,20622.25,16750.0,3872.25,0.0,0.0,0.0,Mar-2012,13839.66,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,7.88,156.41,A,A5,Sears,1 year,RENT,27000.0,Verified,Oct-2010,Fully Paid,n,car,Auto loan,939xx,CA,2.0,0.0,Feb-1983,1.0,,,5.0,0.0,2227,25.0,5.0,f,0.0,0.0,5315.780477344199,5315.78,5000.0,315.78,0.0,0.0,0.0,Sep-2011,3754.75,,Apr-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13000,13000,13000.0,36 months,13.61,441.86,C,C2,Law Offices of Mark J. Linder,< 1 year,RENT,36000.0,Not Verified,Oct-2010,Fully Paid,n,debt_consolidation,Personal Loan,916xx,CA,20.47,0.0,Jan-2004,0.0,,,5.0,0.0,8305,57.7,16.0,f,0.0,0.0,15907.445484955,15907.45,13000.0,2907.45,0.0,0.0,0.0,Oct-2013,501.55,,Mar-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4900,4900,4900.0,36 months,15.95,172.15,D,D4,Fallbrook high school,4 years,MORTGAGE,72000.0,Not Verified,Oct-2010,Fully Paid,n,other,home improvement,920xx,CA,0.67,2.0,Jul-1997,0.0,6.0,,3.0,0.0,1284,30.6,20.0,f,0.0,0.0,4970.7078102586,4970.71,4900.0,70.71,0.0,0.0,0.0,Jan-2011,127.07,,Oct-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19850.0,60 months,11.86,443.48,B,B5,Capital Group Companies,9 years,MORTGAGE,121400.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Consolidate CC and Loans,928xx,CA,2.89,0.0,Aug-1996,0.0,,,4.0,0.0,63900,34.2,16.0,f,0.0,0.0,26239.210000003706,26042.42,20000.0,6239.21,0.0,0.0,0.0,Sep-2014,5890.99,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3000,3000,3000.0,36 months,11.49,98.92,B,B4,Crane America Services ,4 years,MORTGAGE,96000.0,Not Verified,Oct-2010,Fully Paid,n,home_improvement,Landscape,945xx,CA,3.67,0.0,May-2005,3.0,,,6.0,0.0,10917,55.7,9.0,f,0.0,0.0,3298.8934803647,3298.89,3000.0,298.89,0.0,0.0,0.0,Oct-2011,2212.57,,Jan-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
22750,20800,19375.0,60 months,15.21,497.13,D,D2,AM Skier Agency,9 years,RENT,43000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,127xx,NY,16.19,0.0,Nov-1998,2.0,,,5.0,0.0,27443,85.8,27.0,f,0.0,0.0,30995.9800744203,28872.46,20800.0,10195.98,0.0,0.0,0.0,Dec-2014,8167.86,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,11975.0,36 months,15.21,417.22,D,D2,Frameweld,3 years,RENT,46800.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Credit Cards,111xx,NY,20.04,0.0,May-2000,1.0,61.0,,5.0,0.0,15400,79.8,7.0,f,0.0,0.0,14500.2283133296,14470.02,12000.0,2500.23,0.0,0.0,0.0,Aug-2012,5768.2,,Aug-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4800,4800,4800.0,36 months,6.39,146.88,A,A1,Parkwest Womens Health,8 years,MORTGAGE,40000.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,146xx,NY,13.65,0.0,Nov-1993,0.0,,,8.0,0.0,9072,17.4,22.0,f,0.0,0.0,5287.907602603605,5287.91,4800.0,487.91,0.0,0.0,0.0,Oct-2013,155.03,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8500,8500,8500.0,36 months,11.49,280.26,B,B4,Ortho Organizers,10+ years,MORTGAGE,32642.0,Not Verified,Oct-2010,Fully Paid,n,credit_card,B of A credit card refinance loan,920xx,CA,15.11,0.0,Sep-2003,0.0,,,3.0,0.0,9082,77.0,9.0,f,0.0,0.0,10089.3651046324,10089.37,8500.0,1589.37,0.0,0.0,0.0,Oct-2013,301.71,,Jul-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
23000,23000,22950.0,36 months,14.84,795.51,D,D1,Palm Beach County Property Appraiser,10+ years,MORTGAGE,53000.0,Verified,Oct-2010,Charged Off,n,debt_consolidation,Cyndi's Loan to Payoff Debt,334xx,FL,19.29,0.0,Mar-1991,0.0,,,11.0,0.0,22741,72.2,33.0,f,0.0,0.0,16900.36,16863.69,11078.52,5132.4,0.0,689.44,7.28,Nov-2012,500.0,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14000,14000,13770.594123511008,60 months,11.86,310.44,B,B5,"Shefsky & Froelich, Ltd.",4 years,MORTGAGE,218000.0,Verified,Oct-2010,Fully Paid,n,major_purchase,Purchase,606xx,IL,6.74,0.0,Jun-1990,0.0,,92.0,11.0,1.0,9521,35.6,16.0,f,0.0,0.0,18625.810015259598,18237.87,14000.0,4625.81,0.0,0.0,0.0,Oct-2015,343.06,,Apr-2018,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
11000,11000,10950.0,60 months,11.49,241.87,B,B4,NSLIJ,3 years,RENT,28560.0,Not Verified,Oct-2010,Charged Off,n,car,car purchase,115xx,NY,1.68,0.0,Jun-2006,3.0,,,6.0,0.0,1407,11.1,9.0,f,0.0,0.0,10066.1,10020.73,6401.58,3029.17,0.0,635.35,6.3317000035,Feb-2014,83.53,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,14.72,172.65,C,C5,Baylor University,10+ years,MORTGAGE,44991.0,Not Verified,Oct-2010,Fully Paid,n,debt_consolidation,Payoff CCs with lower interest rate,767xx,TX,4.0,0.0,Sep-1994,2.0,69.0,,6.0,0.0,4720,82.8,10.0,f,0.0,0.0,5947.0939008337,5947.09,5000.0,947.09,0.0,0.0,0.0,Jun-2012,2673.0,,Jun-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5600,5600,5575.0,60 months,13.23,128.08,C,C1,Oce Business Sevices,8 years,RENT,76300.0,Source Verified,Oct-2010,Fully Paid,n,small_business,Revolver,910xx,CA,13.42,1.0,May-1989,0.0,21.0,,13.0,0.0,12213,46.5,31.0,f,0.0,0.0,7684.590554830401,7650.28,5600.0,2084.59,0.0,0.0,0.0,Oct-2015,137.44,,Nov-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,9975.0,36 months,14.35,343.48,C,C4,Cisco Systems,< 1 year,MORTGAGE,125000.0,Verified,Oct-2010,Fully Paid,n,wedding,Wedding,946xx,CA,2.11,1.0,May-1995,0.0,14.0,,2.0,0.0,8459,60.4,16.0,f,0.0,0.0,12354.392044325501,12323.51,10000.0,2354.39,0.0,0.0,0.0,Aug-2013,1058.37,,Aug-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11000,11000,11000.0,36 months,7.51,342.22,A,A4,Sherwin Williams ,6 years,MORTGAGE,59500.0,Not Verified,Oct-2010,Fully Paid,n,home_improvement,Room Addition,786xx,TX,9.42,0.0,Aug-1999,0.0,,,8.0,0.0,0,0.0,17.0,f,0.0,0.0,11981.7604388502,11981.76,11000.0,981.76,0.0,0.0,0.0,May-2012,5444.14,,Jun-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
22000,15050,14841.653729091224,60 months,16.32,368.56,D,D5,Constellation Energy,10+ years,MORTGAGE,130000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Consolidation Loan Plan,935xx,CA,24.43,0.0,Jul-1987,2.0,,115.0,11.0,1.0,32477,83.1,23.0,f,0.0,0.0,20557.431672001898,20128.89,15050.0,5507.43,0.0,0.0,0.0,Aug-2013,8411.88,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,11.49,197.83,B,B4,Aon Risk Solutions,4 years,RENT,70000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Personal debt consolidation,101xx,NY,2.26,0.0,Aug-1991,1.0,28.0,93.0,12.0,1.0,3500,37.6,26.0,f,0.0,0.0,7070.620236591401,7070.62,6000.0,1070.62,0.0,0.0,0.0,Mar-2013,1541.55,,Dec-2016,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
11000,11000,11000.0,36 months,17.19,393.23,E,E3,USMC,10+ years,RENT,41808.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Freedom,920xx,CA,3.53,0.0,Aug-2004,1.0,48.0,,2.0,0.0,6930,50.6,4.0,f,0.0,0.0,13678.0365887595,13678.04,11000.0,2678.04,0.0,0.0,0.0,Sep-2012,5044.14,,Sep-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,12300,12250.0,60 months,18.3,314.35,F,F1,AT&T,5 years,MORTGAGE,50000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,We're cutting up the credit cards!! ,933xx,CA,16.08,0.0,Jan-2005,0.0,54.0,,7.0,0.0,9474,62.7,13.0,f,0.0,0.0,14085.1327956823,14027.88,12300.0,1785.13,0.0,0.0,0.0,Aug-2011,11270.44,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
1500,1500,1500.0,36 months,7.14,46.42,A,A3,Lyons and Donahue Contracting,4 years,RENT,19200.0,Not Verified,Oct-2010,Fully Paid,n,major_purchase,Bishop,074xx,NJ,4.38,0.0,Aug-2004,1.0,,,5.0,0.0,1370,37.0,8.0,f,0.0,0.0,1670.9046357763,1670.9,1500.0,170.9,0.0,0.0,0.0,Oct-2013,48.84,,Apr-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,13.23,202.83,C,C1,DEPECHE MODE,< 1 year,RENT,45000.0,Not Verified,Oct-2010,Fully Paid,n,medical,Medical,104xx,NY,20.78,0.0,Oct-2003,0.0,30.0,,14.0,0.0,4488,37.3,24.0,f,0.0,0.0,7302.622277605,7302.62,6000.0,1302.62,0.0,0.0,0.0,Oct-2013,216.55,,Oct-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
19200,19200,18827.228539237894,60 months,13.23,439.13,C,C1,HFN,10+ years,MORTGAGE,97665.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,605xx,IL,6.36,0.0,Jan-1997,0.0,,,11.0,0.0,9691,75.1,39.0,f,0.0,0.0,26347.2099478218,25741.25,19200.0,7147.21,0.0,0.0,0.0,Oct-2015,466.75,,Oct-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10075,10075,10075.0,36 months,13.98,344.25,C,C3,Northrop Grumman,1 year,RENT,65400.0,Verified,Oct-2010,Fully Paid,n,credit_card,CHASE / CITI PAYOFF,923xx,CA,19.62,0.0,Jun-1990,0.0,70.0,,13.0,0.0,22398,84.5,35.0,f,0.0,0.0,11302.232049716698,11302.23,10075.0,1227.23,0.0,0.0,0.0,Nov-2011,24.12,,Nov-2011,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12250,10100,9880.751796624301,60 months,13.98,234.91,C,C3,Bruschetta and Co. ,3 years,OWN,34000.0,Not Verified,Oct-2010,Charged Off,n,debt_consolidation,Help my parents!,330xx,FL,22.55,0.0,Mar-2004,0.0,,,10.0,0.0,4050,61.4,13.0,f,0.0,0.0,6033.25,5626.27,3216.92,2409.26,0.0,407.07,4.02,Oct-2012,234.91,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16000,16000,15808.066582651814,60 months,11.49,351.81,B,B4,Childrens Memorial hospital,5 years,RENT,42000.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Post-grad school consolidation loan,606xx,IL,17.8,0.0,Dec-1997,2.0,,,6.0,0.0,5304,28.5,12.0,f,0.0,0.0,21107.8996222552,20806.36,15999.99,5107.91,0.0,0.0,0.0,Oct-2015,424.78,,Oct-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,14975.0,36 months,11.86,497.22,B,B5,Bankers Warranty Group,3 years,RENT,90000.0,Source Verified,Oct-2010,Fully Paid,n,house,Loan1,337xx,FL,3.79,0.0,Dec-1996,5.0,,,5.0,0.0,5432,30.3,24.0,f,0.0,0.0,17901.6740075372,17871.84,15000.0,2901.68,0.0,0.0,0.0,Oct-2013,561.92,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19775.0,60 months,11.49,439.76,B,B4,cohoes police dept,10+ years,MORTGAGE,88000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,personal,121xx,NY,4.64,0.0,Jan-2002,2.0,,,6.0,0.0,9479,59.2,17.0,f,0.0,0.0,21971.947692963902,21724.76,20000.0,1971.95,0.0,0.0,0.0,Sep-2011,17594.31,,Aug-2011,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19800.0,60 months,13.23,457.42,C,C1,US Government,7 years,MORTGAGE,81754.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Debt Consolidation loan,923xx,CA,8.57,0.0,Nov-1995,2.0,,,13.0,0.0,26701,46.4,22.0,f,0.0,0.0,21487.770748092,21272.89,20000.0,1487.77,0.0,0.0,0.0,May-2011,18752.69,,Jun-2011,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19777.23174976225,60 months,13.23,457.42,C,C1,Target,6 years,RENT,110000.0,Verified,Oct-2010,Charged Off,n,debt_consolidation,Home Sale,109xx,NY,23.98,0.0,Nov-1995,3.0,,,17.0,0.0,23988,70.3,39.0,f,0.0,0.0,10978.08,10577.96,6459.91,4503.05,0.0,15.12,0.0,Oct-2012,457.42,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,7.88,187.69,A,A5,COSTCO,5 years,RENT,44500.0,Source Verified,Oct-2010,Fully Paid,n,small_business,SECOND LOAN,330xx,FL,10.65,0.0,Dec-2005,2.0,,,9.0,0.0,289,4.4,14.0,f,0.0,0.0,6757.1765903181995,6757.18,6000.0,757.18,0.0,0.0,0.0,Oct-2013,198.82,,Dec-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6250,6250,6246.241194699255,36 months,7.88,195.51,A,A5,Stanley Black & Decker,5 years,MORTGAGE,76000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,Wells,331xx,FL,14.29,0.0,Aug-1990,1.0,43.0,,11.0,0.0,7108,25.9,23.0,f,0.0,0.0,7038.827843052702,7034.15,6250.0,788.83,0.0,0.0,0.0,Oct-2013,208.04,,Feb-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,15000.0,36 months,13.61,509.83,C,C2,Solano County,4 years,MORTGAGE,111147.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Get out of debt now ,945xx,CA,13.1,0.0,Feb-1995,0.0,51.0,,14.0,0.0,10461,59.8,20.0,f,0.0,0.0,18354.6490469745,18354.65,15000.0,3354.65,0.0,0.0,0.0,Oct-2013,582.58,,Apr-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5700,5700,5700.0,36 months,11.12,186.94,B,B3,YES Prep Public Schools,< 1 year,RENT,52500.0,Source Verified,Oct-2010,Fully Paid,n,medical,Mother's Funeral,775xx,TX,14.79,0.0,Jan-1999,2.0,,,6.0,0.0,20820,95.9,28.0,f,0.0,0.0,6712.8464653655,6712.85,5700.0,1012.85,0.0,0.0,0.0,Jun-2013,940.14,,Jun-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,7975.0,36 months,14.35,274.79,C,C4,Call One,10+ years,MORTGAGE,110000.0,Source Verified,Oct-2010,Fully Paid,n,home_improvement,Remodeling the Basement,603xx,IL,14.28,0.0,Aug-1994,0.0,34.0,,15.0,0.0,22673,74.6,38.0,f,0.0,0.0,9873.687284088599,9842.83,8000.0,1873.69,0.0,0.0,0.0,Jul-2013,1111.08,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9600,9600,9600.0,36 months,13.61,326.29,C,C2,JMP Securities,4 years,OWN,85000.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Free Bird,103xx,NY,9.11,0.0,Nov-1997,0.0,57.0,,16.0,0.0,11383,55.3,28.0,f,0.0,0.0,11725.176158495,11725.18,9600.0,2125.18,0.0,0.0,0.0,Jul-2013,1311.08,,Jul-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9975,9975,9946.251115020048,36 months,7.51,310.34,A,A4,PRN,< 1 year,RENT,65000.0,Not Verified,Oct-2010,Fully Paid,n,other,Wedding,080xx,NJ,14.55,0.0,Jun-1993,0.0,,,10.0,0.0,6721,53.3,29.0,f,0.0,0.0,11172.175883848899,11139.56,9975.0,1197.18,0.0,0.0,0.0,Oct-2013,347.02,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12500,12500,12500.0,36 months,15.95,439.16,D,D4,USPS,10+ years,RENT,48000.0,Verified,Oct-2010,Fully Paid,n,debt_consolidation,DC CAS,900xx,CA,9.75,2.0,May-1985,0.0,21.0,,7.0,0.0,9953,63.4,12.0,f,0.0,0.0,15810.928706988001,15810.93,12500.0,3310.93,0.0,0.0,0.0,Oct-2013,485.76,,Jan-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7000,7000,7000.0,60 months,13.98,162.81,C,C3,,2 years,MORTGAGE,30000.0,Source Verified,Oct-2010,Fully Paid,n,debt_consolidation,Consolidating Debt,142xx,NY,13.72,0.0,Aug-2002,0.0,55.0,,14.0,0.0,5412,22.9,28.0,f,0.0,0.0,9764.830008564699,9764.83,7000.0,2764.83,0.0,0.0,0.0,Aug-2015,494.0,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,7.88,156.41,A,A5,Permanente Medical Group,10+ years,MORTGAGE,240000.0,Not Verified,Oct-2010,Fully Paid,n,wedding,Wedding,954xx,CA,7.32,1.0,Oct-1983,0.0,12.0,,11.0,0.0,105130,0.0,26.0,f,0.0,0.0,5585.5239191588,5585.52,5000.0,585.52,0.0,0.0,0.0,Jan-2013,1525.76,,Feb-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2000,2000,2000.0,36 months,7.88,62.57,A,A5,CBNA,5 years,RENT,18996.0,Source Verified,Oct-2010,Fully Paid,n,other,Emergancy,147xx,NY,21.29,0.0,Sep-2001,1.0,,,5.0,0.0,2256,68.4,13.0,f,0.0,0.0,2252.260834176,2252.26,2000.0,252.26,0.0,0.0,0.0,Oct-2013,63.63,,Jan-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,7975.0,60 months,11.49,175.91,B,B4,USMC,9 years,MORTGAGE,73716.0,Source Verified,Oct-2010,Charged Off,n,debt_consolidation,Debt Consolidation,925xx,CA,16.41,0.0,Jan-2002,2.0,,,8.0,0.0,6693,58.7,16.0,f,0.0,0.0,2462.74,2455.11,1466.05,973.03,0.0,23.66,7.47,Jan-2012,175.91,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
